distance,duration,n_ha,n_ha_l,n_ha_m,n_ha_h,n_hb,n_hb_l,n_hb_m,n_hb_h,n_hc,n_hc_l,n_hc_m,n_hc_h,fcw_time,hmw_time,ldw_time,pcw_time,n_pedestrian_dz,n_tsr_level,n_tsr_level_0,n_tsr_level_1,n_tsr_level_2,n_tsr_level_3,n_tsr_level_4,n_tsr_level_5,n_tsr_level_6,n_tsr_level_7,n_brakes,speed,n_fcw,n_hmw,n_ldw,n_ldw_left,n_ldw_right,n_pcw,n_fatigue_0,n_fatigue_1,n_fatigue_2,n_fatigue_3,n_headway__1,n_headway_0,n_headway_1,n_headway_2,n_headway_3,n_overtaking_0,n_overtaking_1,n_overtaking_2,n_overtaking_3,n_speeding_0,n_speeding_1,n_speeding_2,n_speeding_3,target
1.94434,480,7.0,3.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.945652173913043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,1
9.50078,1330,23.0,9.0,13.0,1.0,8.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,0.101692,0.101692,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16254578754579,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,37.0,24.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
14.0534,1386,16.0,4.0,12.0,0.0,7.0,0.0,7.0,0.0,15.0,6.0,9.0,0.0,0.0,0.0,0.108831,0.0,6.0,78.0,22.0,29.0,20.0,15.0,9.0,4.0,1.0,0.0,0.0,39.90634849167042,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,31.0,14.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,17.0,20.0,13.0,0
1.70142,482,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.046547,1.046547,0.0,0.0,1.0,12.0,5.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,21.56405353728489,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1
15.3525,2010,10.0,1.0,9.0,0.0,4.0,0.0,4.0,0.0,14.0,4.0,10.0,0.0,0.0,0.0,0.731066,0.0,1.0,46.0,14.0,15.0,6.0,7.0,10.0,7.0,1.0,0.0,0.0,38.7437148217636,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,38.0,22.0,3.0,1.0,2.0,1.0,0.0,0.0,8.0,11.0,4.0,3.0,0
5.82367,818,5.0,1.0,4.0,0.0,6.0,0.0,6.0,0.0,9.0,5.0,4.0,0.0,0.0,0.0,0.085963,0.0,0.0,18.0,7.0,9.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,33.55537974683544,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,6.0,4.0,4.0,0
7.85052,1042,14.0,5.0,8.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113018,0.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.641379310344824,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0
12.5597,1543,17.0,4.0,10.0,3.0,7.0,0.0,7.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.10136,0.0,2.0,47.0,15.0,22.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,34.92597638510445,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,25.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,12.0,8.0,0
14.9973,1476,16.0,3.0,12.0,1.0,6.0,0.0,6.0,0.0,10.0,4.0,6.0,0.0,0.093255,0.093255,0.0,0.0,0.0,65.0,23.0,35.0,18.0,2.0,1.0,1.0,3.0,5.0,0.0,41.60682730923695,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,31.0,24.0,8.0,0.0,4.0,3.0,0.0,0.0,7.0,11.0,8.0,5.0,0
85.1532,4786,15.0,5.0,9.0,1.0,10.0,0.0,10.0,0.0,21.0,7.0,14.0,0.0,0.399854,20.792228,0.217121,0.0,11.0,166.0,27.0,41.0,32.0,16.0,20.0,26.0,20.0,11.0,0.0,71.60868381652375,3.0,19.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,114.0,101.0,78.0,38.0,16.0,1.0,0.0,0.0,0.0,37.0,50.0,22.0,17.0,0
94.747,7220,46.0,12.0,33.0,1.0,28.0,3.0,24.0,1.0,24.0,10.0,14.0,0.0,1.96746,10.713538,1.363821,0.0,26.0,202.0,52.0,73.0,55.0,34.0,20.0,11.0,4.0,5.0,0.0,57.69758727837689,5.0,13.0,8.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,160.0,144.0,114.0,45.0,8.0,7.0,6.0,0.0,0.0,46.0,61.0,36.0,27.0,0
1.27819,584,4.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.853309481216456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
15.9618,1643,3.0,1.0,2.0,0.0,7.0,1.0,6.0,0.0,8.0,2.0,6.0,0.0,1.027229,1.027229,0.714415,0.0,2.0,25.0,11.0,13.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,38.40984208593463,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,9.0,4.0,3.0,0
13.9558,1597,22.0,6.0,16.0,0.0,14.0,1.0,12.0,1.0,16.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,71.0,15.0,27.0,19.0,8.0,4.0,5.0,5.0,3.0,0.0,39.45017667844523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,37.0,30.0,11.0,0.0,1.0,0.0,0.0,0.0,8.0,18.0,11.0,8.0,0
12.5459,1449,17.0,2.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,6.0,9.0,0.0,0.091858,0.091858,0.320596,0.0,7.0,63.0,15.0,16.0,5.0,10.0,15.0,11.0,5.0,1.0,0.0,37.5483606557377,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,32.0,19.0,5.0,0.0,3.0,3.0,1.0,0.0,8.0,9.0,3.0,3.0,0
1.52443,523,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,25.58850574712644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,1
9.21759,936,5.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,11.0,5.0,6.0,0.0,0.095031,0.095031,0.322859,0.0,2.0,31.0,9.0,9.0,7.0,5.0,5.0,3.0,0.0,2.0,0.0,42.10691003911343,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,6.0,5.0,0.0,4.0,3.0,0.0,0.0,4.0,5.0,5.0,4.0,0
9.1576,929,3.0,1.0,2.0,0.0,8.0,1.0,7.0,0.0,24.0,13.0,10.0,1.0,0.0,0.0,0.085245,0.0,0.0,17.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,44.3911192214112,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,6.0,4.0,2.0,0
13.7774,1444,25.0,8.0,17.0,0.0,9.0,0.0,9.0,0.0,21.0,12.0,9.0,0.0,0.0,0.0,0.516491,0.0,4.0,47.0,12.0,16.0,15.0,12.0,4.0,0.0,0.0,0.0,0.0,39.96487530734106,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,35.0,35.0,14.0,0.0,1.0,0.0,0.0,0.0,10.0,17.0,14.0,10.0,0
14.0487,1399,14.0,4.0,10.0,0.0,11.0,2.0,8.0,1.0,12.0,4.0,8.0,0.0,0.0,0.0,0.525954,0.0,2.0,69.0,10.0,19.0,27.0,18.0,3.0,2.0,0.0,0.0,0.0,41.00798084596967,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,38.0,30.0,5.0,0.0,3.0,2.0,0.0,0.0,9.0,17.0,14.0,10.0,0
15.931,1389,20.0,4.0,16.0,0.0,16.0,6.0,10.0,0.0,15.0,7.0,8.0,0.0,0.0,0.0,0.980411,0.0,4.0,59.0,17.0,25.0,15.0,11.0,5.0,1.0,1.0,1.0,0.0,43.84604212055192,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,30.0,20.0,7.0,0.0,3.0,2.0,0.0,0.0,8.0,14.0,8.0,6.0,0
15.6857,1478,10.0,2.0,8.0,0.0,5.0,0.0,5.0,0.0,18.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,10.0,16.0,21.0,16.0,15.0,11.0,2.0,0.0,0.0,43.67695473251029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0,11.0,5.0,4.0,0
13.6589,1427,18.0,4.0,14.0,0.0,5.0,0.0,5.0,0.0,11.0,5.0,6.0,0.0,0.0,0.0,0.228524,0.0,2.0,79.0,19.0,31.0,26.0,12.0,2.0,1.0,4.0,3.0,0.0,41.0373322147651,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,27.0,19.0,7.0,1.0,2.0,1.0,0.0,0.0,9.0,19.0,15.0,6.0,0
21.3294,2060,26.0,11.0,15.0,0.0,7.0,0.0,7.0,0.0,7.0,3.0,4.0,0.0,0.113567,0.113567,1.231412,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.509964412811385,1.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,35.0,32.0,14.0,3.0,2.0,1.0,0.0,0.0,23.0,24.0,0.0,0.0,0
9.51576,1332,12.0,5.0,6.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.202198,0.0,1.0,51.0,19.0,22.0,7.0,8.0,11.0,3.0,0.0,0.0,0.0,39.13680154142582,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,16.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,5.0,4.0,0
2.7659,545,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.326896551724136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0
13.841,1269,22.0,7.0,15.0,0.0,12.0,1.0,11.0,0.0,18.0,8.0,10.0,0.0,0.0,0.0,0.101254,0.0,2.0,67.0,16.0,24.0,23.0,12.0,3.0,3.0,1.0,1.0,0.0,46.11670020120725,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,19.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,9.0,20.0,14.0,7.0,0
12.4286,1217,9.0,2.0,7.0,0.0,6.0,0.0,6.0,0.0,21.0,10.0,11.0,0.0,0.0,0.0,0.111015,0.0,0.0,60.0,15.0,29.0,18.0,3.0,4.0,4.0,1.0,1.0,0.0,47.469268292682926,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,23.0,17.0,3.0,0.0,4.0,3.0,0.0,0.0,4.0,7.0,5.0,3.0,0
2.77743,773,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.615464,1.615464,0.0,0.0,1.0,12.0,4.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,28.46469833119384,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0
205.694,7468,18.0,3.0,14.0,1.0,14.0,2.0,11.0,1.0,15.0,7.0,8.0,0.0,1.592934,532.049428,1.475965,0.0,2.0,253.0,40.0,65.0,55.0,36.0,43.0,28.0,12.0,14.0,0.0,103.97093352764958,7.0,84.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,201.0,91.0,171.0,143.0,87.0,3.0,2.0,0.0,0.0,57.0,91.0,39.0,17.0,0
7.76205,872,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.204391,0.204391,0.0,0.0,0.0,15.0,6.0,3.0,1.0,1.0,4.0,4.0,0.0,2.0,0.0,53.148363636363634,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,13.0,9.0,5.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0
206.974,7224,35.0,11.0,20.0,4.0,8.0,1.0,7.0,0.0,14.0,5.0,9.0,0.0,2.351797,373.483764,3.853812,0.0,1.0,394.0,49.0,158.0,139.0,29.0,14.0,26.0,24.0,4.0,0.0,107.45902712815716,6.0,75.0,25.0,17.0,8.0,0.0,1.0,1.0,0.0,0.0,197.0,97.0,155.0,107.0,73.0,2.0,1.0,0.0,0.0,20.0,80.0,66.0,15.0,0
52.8388,3137,14.0,0.0,14.0,0.0,8.0,1.0,7.0,0.0,10.0,2.0,8.0,0.0,0.0,55.468759,0.0,0.0,10.0,105.0,33.0,50.0,38.0,16.0,0.0,0.0,0.0,1.0,0.0,68.87497248514198,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,43.0,37.0,34.0,15.0,1.0,0.0,0.0,0.0,19.0,23.0,11.0,7.0,0
53.6677,2625,19.0,2.0,17.0,0.0,13.0,0.0,13.0,0.0,15.0,6.0,9.0,0.0,0.0,22.657031,0.447731,0.0,0.0,79.0,22.0,42.0,28.0,6.0,1.0,1.0,1.0,0.0,0.0,72.36661286603643,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,14.0,23.0,19.0,4.0,1.0,0.0,0.0,0.0,8.0,19.0,14.0,4.0,0
4.15638,792,13.0,4.0,8.0,1.0,8.0,1.0,7.0,0.0,11.0,6.0,5.0,0.0,0.420681,0.420681,0.0,0.0,1.0,34.0,7.0,18.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,34.28798185941043,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,6.0,2.0,0
2.86578,596,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,0.275381,0.275381,0.0,0.0,1.0,31.0,4.0,5.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,30.762295081967213,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,13.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,6.0,3.0,1
13.8958,1764,32.0,10.0,18.0,4.0,9.0,1.0,8.0,0.0,15.0,8.0,7.0,0.0,0.0,0.0,0.228624,0.0,5.0,89.0,16.0,28.0,27.0,21.0,11.0,1.0,1.0,0.0,0.0,34.73461055276382,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,34.0,17.0,6.0,0.0,1.0,0.0,0.0,0.0,9.0,14.0,9.0,6.0,0
22.6148,2994,13.0,2.0,11.0,0.0,12.0,2.0,10.0,0.0,10.0,4.0,6.0,0.0,0.115685,0.352974,0.213814,0.0,28.0,53.0,20.0,22.0,6.0,4.0,3.0,5.0,9.0,4.0,0.0,34.85027985074627,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,48.0,56.0,21.0,7.0,1.0,2.0,1.0,0.0,0.0,9.0,13.0,4.0,3.0,0
1.43624,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.10599,1.10599,0.0,0.0,1.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.549418604651166,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1
1.98607,435,4.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.093099,0.093099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21986970684039,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2.18106,435,6.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.40471869328493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
13.7893,1357,19.0,6.0,13.0,0.0,9.0,2.0,7.0,0.0,23.0,10.0,12.0,1.0,0.0,0.0,0.111202,0.0,4.0,74.0,21.0,30.0,18.0,10.0,9.0,6.0,1.0,0.0,0.0,42.94905660377359,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,38.0,31.0,12.0,0.0,1.0,0.0,0.0,0.0,10.0,15.0,9.0,6.0,0
28.3708,1862,31.0,10.0,19.0,2.0,14.0,0.0,14.0,0.0,11.0,4.0,7.0,0.0,0.0,1.354949,0.104983,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.80369644357323,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,31.0,38.0,12.0,1.0,2.0,1.0,0.0,0.0,33.0,33.0,0.0,0.0,0
5.71912,458,15.0,4.0,10.0,1.0,9.0,2.0,7.0,0.0,11.0,5.0,6.0,0.0,0.0,3.477097,0.0,0.0,0.0,17.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,0.0,21.0,42.806624888093104,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,10.0,17.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0
26.3974,1078,8.0,3.0,5.0,0.0,5.0,0.0,5.0,0.0,13.0,5.0,7.0,1.0,0.187936,11.625398,0.0,0.0,1.0,184.0,12.0,26.0,29.0,33.0,42.0,37.0,15.0,2.0,18.0,78.48528405201917,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,14.0,32.0,30.0,8.0,1.0,0.0,0.0,0.0,3.0,11.0,21.0,15.0,0
33.3305,1509,25.0,5.0,18.0,2.0,11.0,1.0,10.0,0.0,23.0,11.0,12.0,0.0,0.0,56.114603,0.0,0.0,3.0,186.0,12.0,18.0,30.0,37.0,43.0,35.0,18.0,5.0,28.0,65.91399229781771,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,32.0,50.0,36.0,9.0,1.0,0.0,0.0,0.0,7.0,14.0,27.0,25.0,0
1.66585,231,10.0,3.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.13873873873874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2.49826,206,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,42.64729458917836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1
2.68519,206,12.0,3.0,9.0,0.0,4.0,1.0,3.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.80694980694981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3.18243,302,8.0,1.0,6.0,1.0,6.0,1.0,5.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,0.0,9.0,34.58964143426295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,1
19.5887,1128,15.0,2.0,13.0,0.0,10.0,0.0,10.0,0.0,11.0,7.0,4.0,0.0,0.0,7.067499,0.0,0.0,0.0,101.0,23.0,43.0,33.0,14.0,6.0,4.0,1.0,0.0,27.0,55.12605042016807,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,31.0,37.0,28.0,9.0,1.0,0.0,0.0,0.0,8.0,24.0,16.0,6.0,0
33.2651,2664,67.0,19.0,45.0,3.0,30.0,5.0,25.0,0.0,36.0,16.0,20.0,0.0,0.094763,5.634693,0.0,0.0,7.0,167.0,36.0,55.0,38.0,33.0,21.0,13.0,5.0,2.0,102.0,42.713676006680274,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,62.0,72.0,53.0,6.0,1.0,0.0,0.0,0.0,10.0,24.0,26.0,18.0,0
5.82562,441,12.0,2.0,10.0,0.0,6.0,0.0,6.0,0.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0,0.0,16.0,44.12450592885376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0
6.0186,482,12.0,0.0,12.0,0.0,7.0,0.0,7.0,0.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,0.0,11.0,43.87426900584796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0
54.4457,3496,76.0,22.0,52.0,2.0,30.0,4.0,26.0,0.0,28.0,13.0,15.0,0.0,0.0,16.925125,0.0,0.0,5.0,148.0,40.0,60.0,38.0,25.0,15.0,8.0,2.0,0.0,99.0,54.14375309457006,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,62.0,57.0,38.0,10.0,1.0,0.0,0.0,0.0,20.0,40.0,30.0,16.0,0
28.1072,1422,16.0,5.0,11.0,0.0,12.0,2.0,10.0,0.0,13.0,5.0,8.0,0.0,0.10165,4.251804,0.0,0.0,1.0,62.0,12.0,20.0,16.0,10.0,9.0,6.0,1.0,0.0,33.0,64.07577639751553,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,28.0,36.0,27.0,6.0,1.0,0.0,0.0,0.0,5.0,15.0,8.0,5.0,0
17.1392,1656,36.0,7.0,28.0,1.0,12.0,1.0,10.0,1.0,11.0,4.0,7.0,0.0,0.0,1.232674,0.0,0.095593,4.0,75.0,20.0,32.0,22.0,10.0,4.0,4.0,2.0,1.0,65.0,38.661755678330266,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,18.0,13.0,8.0,1.0,1.0,0.0,0.0,0.0,8.0,18.0,17.0,9.0,0
13.1924,1199,30.0,9.0,21.0,0.0,12.0,1.0,11.0,0.0,15.0,6.0,9.0,0.0,0.684116,3.116132,0.0,0.0,4.0,56.0,19.0,25.0,17.0,12.0,2.0,0.0,0.0,0.0,60.0,39.5651837524178,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,18.0,17.0,16.0,2.0,1.0,0.0,0.0,0.0,6.0,10.0,7.0,6.0,0
2.52263,319,12.0,4.0,8.0,0.0,4.0,0.0,4.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,6.0,8.0,5.0,8.0,8.0,3.0,2.0,1.0,13.0,37.68286755771568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,2.0,3.0,1
4.98059,588,25.0,9.0,13.0,3.0,9.0,1.0,8.0,0.0,12.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,26.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,34.0,36.07259259259259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0
2.61777,276,10.0,2.0,8.0,0.0,4.0,0.0,4.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,14.0,37.95045045045045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1
5.23625,428,16.0,5.0,11.0,0.0,4.0,1.0,3.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,12.0,46.099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0
